## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\gaze_xsit_01\051716_02-[817642be-4f4c-4920-9ddc-9ae628fbc521]\051716_02-eye_data.idf
## Date:	17.05.2016 10:46:00
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4426                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	051716_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2710197157	MSG	1	# Message: 8b86f09171cd2952482360b33cb50ebd_1920x1080.avi
2710208974	SMP	1	1561.17	544.17	1334.32	537.04	12.05	12.05	3.22	12.38	12.38	3.30	1555.28	545.18	1559.56	545.24	1330.01	537.51	1334.44	537.53	113.71	762.30	89.19	830.84	0	1	1	2	-1	-1	-59.99	60.10	884.38	3.15	62.02	880.96	-0.15	-0.01	-0.99	-0.12	-0.04	-0.99	0	 -1	
2710241149	SMP	1	1561.19	543.97	1334.21	536.94	12.06	12.06	3.22	12.39	12.39	3.29	1555.20	545.02	1559.50	545.09	1329.71	537.57	1334.32	537.57	108.91	753.58	95.51	827.40	0	1	1	2	-1	-1	-59.96	60.13	884.19	3.17	61.27	870.51	-0.15	0.00	-0.99	-0.13	-0.03	-0.99	0	 -1	
2710274435	SMP	1	1561.00	544.07	1334.04	537.01	12.15	12.15	3.22	12.40	12.40	3.29	1555.02	544.99	1559.47	545.08	1329.60	537.50	1333.98	537.53	112.86	758.15	91.06	832.01	0	1	1	2	-1	-1	-59.75	59.95	881.50	3.26	61.88	878.92	-0.15	-0.01	-0.99	-0.13	-0.04	-0.99	0	 -1	
2710307768	SMP	1	1561.01	544.15	1333.97	537.04	12.08	12.08	3.22	12.33	12.33	3.29	1554.91	545.07	1559.40	545.19	1329.57	537.48	1333.70	537.58	109.57	754.30	81.31	835.01	0	1	1	2	-1	-1	-59.59	59.80	879.58	3.35	62.70	890.66	-0.15	-0.01	-0.99	-0.14	-0.04	-0.99	0	 -1	
2710341104	SMP	1	1560.81	544.22	1333.81	537.03	12.01	12.01	3.21	12.44	12.44	3.30	1554.79	545.09	1559.33	545.27	1329.49	537.53	1333.60	537.58	114.19	755.58	81.94	835.60	0	1	1	2	-1	-1	-59.36	59.58	876.52	3.38	62.84	892.74	-0.15	-0.01	-0.99	-0.14	-0.04	-0.99	0	 -1	
2710374429	SMP	1	1560.77	544.27	1333.69	537.10	11.87	11.87	3.20	12.34	12.34	3.30	1554.74	545.16	1559.12	545.39	1329.36	537.64	1333.55	537.65	113.52	755.00	81.26	837.23	0	1	1	2	-1	-1	-59.45	59.68	878.48	3.40	62.69	890.98	-0.15	-0.01	-0.99	-0.13	-0.04	-0.99	0	 -1	
2710407769	SMP	1	1560.64	544.27	1333.54	537.21	12.01	12.01	3.19	12.52	12.52	3.31	1554.65	545.19	1558.91	545.41	1329.11	537.71	1333.43	537.77	110.88	752.54	79.33	836.63	0	1	1	2	-1	-1	-59.60	59.87	881.29	3.43	62.28	885.50	-0.15	-0.01	-0.99	-0.13	-0.04	-0.99	0	 -1	
2710441114	SMP	1	1560.22	544.33	1333.14	537.38	12.13	12.13	3.20	12.43	12.43	3.30	1554.33	545.30	1558.62	545.37	1328.69	537.81	1333.31	537.83	115.16	751.55	95.27	842.68	0	1	1	2	-1	-1	-59.48	59.82	880.77	3.45	61.28	871.64	-0.15	-0.01	-0.99	-0.12	-0.04	-0.99	0	 -1	
2710474462	SMP	1	1558.59	543.78	1331.51	536.64	12.17	12.17	3.20	12.75	12.75	3.30	1553.13	544.88	1557.48	544.82	1327.67	537.47	1332.29	537.49	193.58	751.90	302.92	816.46	0	1	1	2	-1	-1	-59.08	59.88	879.66	3.72	61.12	868.11	-0.12	-0.01	-0.99	-0.09	-0.02	-1.00	0	 -1	
